Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Label
0.6171766479430618,4.168961857799953,2.791370323326933,-0.028246126717300087,0.7637578133806914,1.0376726466516732,-0.970583527086088,0.8780955828138437,1.2770971972926248,-0.33539616269735806,0.3641759388801187,-1.7171345089839414,0
0.3770534515291165,1.8074611048663256,1.0138620641151805,-0.3687726616631131,0.17548803432476506,1.234097241728919,2.5177405660298557,-0.5024055937517462,-4.334805844344401,-1.6976492741787803,0.6311485153691815,2.626038484912425,0
3.0292688410791575,2.7573735078253114,0.6229405322387688,2.9446092834846422,0.10077736425099139,-0.7792468239444402,-0.3334102510697966,-0.7912995428829221,-0.9319338630597515,-0.4774721460314865,-2.527521078799729,2.416351328020261,0
1.2379637193905308,2.60680784855229,0.6730395543697945,1.1252411390851784,-0.8093742851825331,-1.9711858014731336,3.671185399938687,4.4250320001944585,-2.05645294536194,1.4440498858287294,-0.3011563239379501,0.817835225223811,0
-2.064039668173153,2.8379744960599163,1.621879530612677,-0.8321130465642534,0.06077401465349886,-0.795342051452802,-0.15339363654876573,-0.3393315070201797,-2.4848961431191863,-1.0729268070616942,-0.9082360070070026,2.086962677092828,0
1.1277334472613885,2.1854254783463647,-2.7016777868442388,1.2559165084027066,2.352639997176988,0.29531549666415957,-0.08315469766667953,1.000173339789245,0.6378774096059129,0.9490970960388256,-3.997830290544482,-2.2063973882499006,0
1.6109252204928617,2.0132618080013347,-1.127360690999046,0.14506566226658582,0.21228897645694722,0.8006304558940789,-0.27620885632722375,1.0387667278170878,-0.6412279554504174,-4.160557980573814,0.18548923285309774,-2.392802335870872,0
1.170698684664914,0.776879376328719,-0.4271460800865528,0.013918444422442474,2.9722972170538293,-0.20182541717600516,3.448240029705671,-1.059465200221692,-0.5820476399230687,0.6853854673704731,-1.548983169718933,2.2994417932507156,0
-0.5930705884668783,3.174919394817211,-2.0750740944638686,2.0589041590378634,-4.178781851978926,3.6804972500072046,-0.4554770793350293,-0.43213368930125434,0.9876309434323169,-0.8216060624444522,1.1450795164793646,-0.41897048061641734,0
-0.5486570488711302,1.6982007101500822,-0.5430753040152129,-2.3374130267099638,-0.6456239297355418,3.330923843482887,2.162395413276066,-1.132733896911798,-1.351709377267975,2.821810382009139,-1.1551337034310418,0.4381504876550589,0
