Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Label
0.28574879255628827,-7.658733154446121,3.3884369201419697,2.2887707109060096,4.166066327231091,4.274142800522628,0.34568972144412485,-6.633303282038502,3.860687983213975,1.2115435081654944,5.62080440938246,-0.10636780228890591,-1.7346453766627392,0.4843468825772677,2.875326892245772,-2.441073593206796,-1.2076436764239522,0.3932194277344435,2.561968213666936,2.0352385784626223,1.5262324783304184,7.208435723397703,-0.19290163065772187,-1.4339271384346768,9.936156586443454,-2.3963252366533405,-2.1182563817857996,7.99521406897623,-0.7310783519308808,6.13498198302653,-4.011581296554285,-2.6970513266062297,8.791001955335664,-5.091158410045819,-1.4897292495943721,1.9711890140203288,-3.402227267333881,3.0880417476595943,0.7055503503531162,-2.8366815774650713,5.477338641489851,4.296189325793598,1.0208134486329896,-0.5742441674390443,2.346682417399689,0.9134497541170277,0.6649200764900667,5.222665564572881,0.9355981063779408,7.384277479952609,0
0.574273395196471,2.651371086636569,1.884308783076721,8.222394684103147,-1.6256187715197552,1.2223124348719134,-1.9093447688452079,-2.339510726866956,-1.7296236487162513,-0.3506285012809933,1.8653867655864875,-0.22878101293362457,-1.6023184909768626,4.0042355855561915,-7.170503139835474,-6.648386596622174,7.036880583419531,-7.590872374082861,9.070620379264346,1.0249534381038787,1.073057871940717,-0.2780776001747311,-2.0064384446160157,4.5332473907567605,-0.9383453329716823,0.7553232405166254,-0.05438911772938955,1.3556101890280634,2.942322894756495,2.092217797484017,2.2542836810672036,4.831622033844292,-1.5687481277959452,-2.758420733947038,-2.911884660079399,9.457021939656824,4.176613743825208,2.936262019586811,-3.005526877732717,-2.527244823130458,-1.3349567779070692,1.764480885426353,-4.158957219958676,-0.400407983553647,0.1185457005731369,-1.000243557852932,10.313312712035192,6.514369153215678,-0.6428218199003177,-2.4665137001117996,0
-1.4211959865849402,-4.171651842869782,-1.2799377380846548,-2.921972311026144,4.862346770135325,-2.761749032113824,1.5753132834588557,-2.339985542131208,1.8053914141866039,-0.95210296983711,1.3665896604420102,-0.7419089023427367,4.930521151711832,2.5869874171607306,-0.802902878530993,-4.814319759590415,2.1068892589124797,-2.6378788619303184,-4.164865714378082,-0.8053550533653673,1.623429428751677,-0.8283371344865496,-1.2256796010582531,2.241455986908028,-2.506822477581796,4.682754486798218,-1.2500372874311407,-1.4440934812392143,-0.374178661479472,-2.900655197578261,-7.538165670760158,-4.150453900624474,2.440402497541985,-5.540433907562302,-1.9941388922398022,0.06143165883844188,3.8448473243561834,-1.5407497031961708,2.8637564389698578,-0.8340853087606321,4.4665538395068,-2.462868920418364,2.3490196118400695,-5.691424457968959,1.3375644183452988,1.9671784587547367,-6.6556401579128215,-5.592243697488982,-8.069406450712105,0.06537741599730176,0
2.62068403897493,-3.2203872259376936,-5.262677498915026,0.3611450968159831,4.873311053720798,3.0826276003106035,1.3203935897273542,-2.1909345081875706,2.630919867361671,1.8112152276926459,1.7428999196502546,-0.46710080010104277,-5.986704585984442,3.814238318650945,-3.8469753589333924,3.2430554743842874,-0.4303729778581551,-1.804658821804905,-0.195919477857145,-0.68173407274198,2.078858961239925,0.8990473478157196,2.289912504936451,-2.9071910711694127,-3.4217049525853795,-9.126155783843753,-5.388822461040231,1.1933214908979426,0.34512418894787433,-4.153299495555454,-5.926921607948217,4.542945102998316,-1.391277369551046,-0.7566421029939285,-1.7872347575051195,6.894512252220112,-2.3721968678590835,-2.2766225762832306,-2.112664364087398,-2.0266504899582993,-2.2415053370063736,-7.048697052863493,5.5942248226292435,6.705473443269477,1.8033471851273768,4.515346409118146,6.433683273413008,-0.04537381245140733,-1.3634556169309848,-2.4080856635119945,0
4.620627188516296,-3.061310872746294,7.116219160807545,2.7513116202100227,-0.3875340420983391,-1.2834954223054929,-8.660708908903462,-1.9028819376323578,-2.2700267503732343,0.5170673638917679,3.4245479713195732,-0.6265538182280099,7.832626478069053,-3.1128220655186274,1.8847914024979957,1.5106988262615937,-0.41255693373279223,9.405662834649931,-0.35098715390135626,-6.5087738358272205,2.4614987319935038,-4.023979961104695,-3.0732745092593743,-2.7178718774258264,-4.206661991867384,-2.5214739514972675,-1.549522870331826,-1.062572273657532,7.318699940983888,-1.6363510145246696,-4.582534823683031,0.8545755285693553,9.406337471740926,-3.2216571299563403,4.023612271408569,7.9784375022371945,2.205295018674142,7.359630058354248,4.486540791706055,1.851182402788684,2.664044895992726,13.273514674132311,10.484282626852815,-0.0035403716045588856,6.782248399153441,-4.3287065653333645,1.5022935204861627,2.1391508820231087,-0.8982366509514846,-10.976723200174602,0
0.11123796647800856,-0.4879596812061814,-4.7961250775340005,-5.115933028927349,-3.1620318864963206,-9.622770246419453,3.681411317253888,9.163520171393158,-3.322571883816116,0.4250725208899394,-2.4596160357580654,0.9460985392462389,1.4577259028787841,-0.4878972723916644,0.5388940887576226,-1.6269125889566025,3.756361221683875,-3.483501238778573,-2.268542785582703,9.250344493450939,2.636808772316644,-2.3707082687200045,1.2361989752043914,-5.383618011274555,-1.2648803401006272,1.0635961095907471,1.0646446651184411,5.286220939833426,0.4625672607673844,-4.7578204976793534,3.99249913968036,4.211548294082452,-6.572925659008645,6.0370135279433805,-0.8639132504089865,-7.197354234473612,3.0419363364335203,7.795067618995972,-4.433911072601509,-4.8459140139459445,-1.1931515547505342,-5.123380274055819,0.1684077822338034,-1.162711964486096,-8.050101579919515,-10.567156637862212,-6.983650132217594,-1.2075809369402986,0.9949099018172614,-3.765840616174167,0
-3.629229785631348,-4.54335079428987,-7.848719985106498,0.4236383926797446,5.410084213416065,-1.4727875540397994,3.629000381500475,2.494448477748332,-1.9685543879670282,1.0774192542421315,-5.002050226328742,-2.494741253966577,-0.7979441242977072,0.6734295193584653,-0.25158489272006623,-3.3119733106675713,0.31538601986336257,6.475702888159481,-3.4212660267059825,-1.3457380383196413,2.5412162233122544,6.096853866904307,3.519244049867724,2.9911795191596156,0.6766349001254917,-0.15842258249388688,-6.774678441338707,-0.0983748485319757,2.3430492383911448,9.041999071420019,2.612610110560654,0.19721333331728344,-8.286259386032702,1.1793284839492242,-0.8089930325983035,1.0568531238890675,2.012280015642047,2.114812597803821,-0.8995629367502431,0.098169860362636,-1.3004493779655157,2.3727895758539255,-3.407194578470024,11.203439615098889,-0.4863337704975215,-1.3662497429581295,8.75963931507622,1.7219530946691972,2.693357204937294,-0.002434220954910944,0
4.678653871844018,0.32079188772133665,4.298815597745995,-1.0819761914332393,3.6339645668133573,-4.634735337648367,-0.5306745858328582,-2.9726016363245633,2.6797716117114234,1.593866151038397,-4.859180083024061,-2.959526809483735,-0.5297208305731507,0.3812546879810786,-3.255194273733746,3.0990449138187235,2.5078061278242445,-0.19153997962024824,-7.115454497100744,-1.476046504696152,1.802880148852729,-0.42268420966397424,-2.088167471552943,0.02401429412805904,1.321481730490358,0.1823225190178239,4.048367735133956,6.150826246564131,1.5234124997391403,6.2049982147062455,6.009415318176402,-6.7085106021418,-1.2182979511174645,-3.0271706837567196,-3.246046064286556,4.423008433041337,2.248892405503847,-1.8694535706503703,2.1424621509098962,-0.08635094666651151,-4.882059989152576,5.688345580033489,-2.0154781757395943,3.1798180459420236,-4.340456426187746,4.344055237832513,-0.8082966361445448,5.670583942960355,-7.298573218268458,-1.4594769727835528,0
-6.060633965277111,2.0558046776994368,-2.0742913726111007,-2.234152310652705,-2.862932666182363,0.012172372105796117,-5.749274543833912,-2.5309434798601727,4.572189630370341,2.2280639516532963,-6.804937168493305,-0.17324379288236796,-4.498155468758557,-1.1601450663354986,0.36707328138120404,-0.3787006117249313,-3.164730288459126,-5.368293682090895,4.054835772266579,3.1926188980240773,1.6529658572254102,1.7204185582091158,1.8122853942438737,4.543487465904132,-3.0919151412734007,1.860140622077055,0.8487117457354113,-0.25765327398087695,-7.004708377565632,-1.1297001512381117,2.9024727255664255,-3.96004404792721,-2.643727220343986,-1.4843639485021782,3.309304203621143,-0.41825046914291686,-5.501975765965737,0.7966233063491045,-0.6368588818110389,-8.25288302799641,-3.9197315228714618,1.8371027254027668,-5.431875309202041,0.8722502040690564,-2.9781386658729114,-0.9334583661500955,8.33920954467281,-2.6774553937231844,-2.378257006786002,2.881881243840972,0
2.63096556951491,-0.8021996685070376,0.24511842319181393,3.0181724479082357,-3.007529232373941,4.2638610239896515,8.386015755224298,-1.373241341197688,10.645079134253175,0.9213102812896797,-8.501575910883123,5.895335281444523,1.5314363468138863,-2.718247280955097,3.614859309985954,2.453755875329253,-2.176605933331253,4.6471052613688615,-9.755789588481207,-3.820246554255266,1.5441656656243532,2.4023956207473565,10.79519588962856,1.5841679806263607,2.791946623466446,1.0192673438417057,-0.6259066296241247,-3.7946454032384267,3.969373281927712,-0.1734287502557205,0.6119365144442571,1.191075631033239,3.013887114044074,4.050112381871642,1.0128243006632422,2.0060030105710367,-4.549015008954254,1.572059682343213,-5.367174811272059,-2.776891033908109,-4.88580004730116,3.2011267805107417,-6.87387698889173,-0.32409355485499064,6.383837515512707,-6.285472429232377,2.8412805346719447,-2.9333395528260358,-2.252292018710486,-2.721438218647541,0
1.944151102474012,-0.9604269841635975,0.44406020156972037,-0.6659540599620238,-1.8935422303553404,2.0036749037728327,1.145168702769041,-4.889733799246914,-3.510324363776148,0.07396409148873484,-0.5689719200537038,-6.436172510245767,5.46268558334507,-0.6735222569927651,-5.0648420300813,-1.7272834295890835,6.2323203037551815,-0.18351656091270105,1.6690171846309705,-4.769706788553763,1.5101703810707041,-2.8221906426671897,5.775102791852284,-3.650394420565062,5.583603627394988,1.468141342275872,0.4791591231299744,-0.07971285406511223,-6.111789032538451,-1.9678203302709516,0.4712473910013004,-5.402437199498344,0.018490610640599373,-1.2262208063774467,0.8393811556603548,-1.360077122047067,-1.460136973883424,-3.9470555644808942,-5.412192690367912,1.0686116710905116,0.03249083441284517,-3.9037823809761303,-0.6214851823353849,-1.086523270432181,2.246404099698213,-3.640339692944396,-1.1724732853994402,1.1504675013640113,-2.787569622389096,-2.5977224645161443,0
-5.411311864511703,-4.510017791584243,-0.6177781971586143,-1.1994714626448564,3.928833899265116,0.4181299007021241,6.010082289727333,0.5014686531052399,7.121956750308658,3.083392159084202,1.5444244022890867,2.6685123796739365,4.919930895584694,-1.7116599952097697,-0.1259717793549605,3.816890755054719,3.1439126127176817,0.8989823747979929,-0.4472442353226347,1.9804876012701003,1.2106753780623942,7.919738782711304,3.04707568975496,-6.118777542828899,2.73737118223693,5.3796829650928375,-0.9215669468092219,3.709491024486938,-4.070587624439229,-0.44724883995413584,-6.889859919986079,-1.5046721306657245,-1.2065626028161869,-3.4445536978376388,5.196906480512883,0.20908719494552935,-0.7850157594383111,-6.74421853791955,4.091728014277625,1.3575717591864003,-2.340445430942332,-8.230201829663073,0.3179095298174305,1.9339770974834833,-8.29740080378887,-3.4740767693059813,0.4725756185468115,-3.6689536344758844,-2.429977208552287,4.4287161346710855,0
-0.21902472841377513,3.0241656140747253,-5.543835600414323,-0.9739325521438128,0.7476373354219766,0.1855045111651096,4.410112581652991,-5.523740420042693,-0.7531172246052331,-0.025901332829007417,-5.122718642215255,1.5246365432885058,-3.858731012353064,3.1680571256442502,3.8110851491794553,-6.079822412872819,-1.2567160114876479,0.6617289045326721,3.159579399753816,-2.0315039677726814,2.565436297553344,-3.1716000424285307,-0.2688130688292886,1.196893876470324,-3.049278697141981,-0.8355975097958431,-3.6570881762023695,-7.291635391796209,-2.449528138650848,10.662457646572161,-6.360768037052059,-4.560854843598941,-7.132616662438724,-0.8997260728723646,-2.2879844707198065,-1.7480304980668908,-2.3680429663052425,1.960414552970129,-1.9165543292249063,-1.2491615281565933,2.6626847798318645,5.640727749874295,-2.920446139368944,0.9108741636051187,-0.647887773276713,-5.029981015590802,4.123282634403401,-8.762235408574197,1.923428077835089,7.965904748785969,0
1.3945044645754092,6.577522662691298,-1.3534711258238643,5.252848291938999,1.8263503777698948,4.51047171174838,1.9674472000338392,8.905456573897837,-1.854102621040651,1.2767461397744553,2.8103838363999043,3.0773438574594003,-3.117604092854392,1.6551868870528321,5.310103437862772,0.8772573355044044,4.286237832766544,-1.800388799441788,3.104628142575939,0.8797208293801199,2.8476207264721154,-0.3956670043453616,1.560444210999237,-5.431497542711926,0.19082561482967852,-0.3320127579248673,-4.594878232927964,-3.3694482516359923,1.4427571633292613,-7.198873623537845,-1.4779026753401143,4.714960526929641,-2.0426002629575675,3.99448440354889,0.6064411577933284,-4.039335470120953,2.576166708838922,-1.6512248749954888,-0.16196980541714687,2.8264503940280976,-7.221824596359204,4.54501315978978,-1.946791115235568,-2.8708245741776923,-0.05966907846269796,-4.854248157588227,2.4211935095643673,3.1390480964555367,7.482475181677081,-1.4263131758322682,0
-3.2877922306316174,1.2818786350467477,-3.291409504502028,0.41029778112172605,-6.517352496224767,-3.086317915044717,-0.7809687846522302,0.9432996303810626,5.54020809544702,-0.7490598715282286,0.31054359651669766,6.089580811269831,-3.277053556482994,-0.974293758668244,-6.177018324905218,-0.7952857461794866,5.138773288840938,5.443066451857838,3.268410028005916,3.76656778475739,1.4003066909266753,2.277752113193282,4.379740396367421,-0.32067136756697945,5.081466176748616,-3.3755259866025558,-1.2288995746340816,4.656929387094931,1.4099966780682684,-1.4820284435606736,-1.230563661255552,7.213086112948017,2.5242678422206364,1.5243670325079086,9.013157447315056,3.7755004670799357,-3.8491629581443423,-4.656607812178395,0.8577464765729506,6.1469236009415935,0.48327180347319126,1.8811780569697563,-0.7997168929829988,3.556927223190911,-6.284680277659831,-6.651092236000378,-4.849343710569586,-9.334260163464592,-5.177338883932777,-11.12325257156042,0
-4.381797319091188,-3.868787300004947,0.0482440147623004,-2.1635198262632906,-4.613495300461681,-0.614250041135492,-1.0431052767051996,-7.51097153128566,3.055678741202043,1.0588301508667755,6.631391264757903,2.15614081797114,3.6614233031414303,4.946526857951234,0.9369494328797544,0.15366362810127357,0.09878785370473628,0.880359902126098,0.03727162491098078,-8.904242846670284,3.032140045864431,-5.105634875549322,4.147835319639019,5.229203058262717,-5.546023053465285,-4.88382749845747,-1.3084056316102528,-5.332706518551599,6.7896383992595455,-11.388878701425304,-10.57212244499209,0.6487628587994814,0.26889242056009605,5.26531790229925,0.23137395886172596,3.3743267563866906,2.0695069005132214,-6.388719430056128,1.2337898792513406,-0.9536693995707806,0.16775677403691888,-0.19181764269298787,6.246960151156271,-4.454416996159601,-2.5796209826684735,-2.896004917471544,5.057248977294315,2.83220302783925,1.1815066583272265,0.479112947629309,0
-1.0501210767181144,0.8002153384844116,-1.7201414228726692,-1.2045675909973792,-0.8661353338196308,-0.5368368745315171,2.9113791971031153,-2.3407504593992465,-5.625821289991979,-1.133954577499325,4.3766078048608295,-1.6139371291793834,5.326381997988671,1.1499607252452877,-6.380819431179653,1.0651712502592658,-1.8804892385632823,0.1466930522189878,-8.157291169938647,-1.37622011664431,1.6047440930861974,10.56946953401558,4.546488570598062,-4.5536913085101896,-1.5536082463689485,7.403965924431244,2.3006925177370086,-1.9715034032292869,1.2999573151296153,-10.52216522631685,3.8988412464556435,1.7851578565927642,-0.1632726742970085,-3.287520524490902,-1.6331871355959358,3.5238191920419824,-0.4697348141347149,-4.660911658449743,-2.626203442117392,-3.625866925091712,2.707484458528314,-3.22507211976235,-5.894802660373957,2.2786112112260772,-4.873139277521991,-3.6661160502507033,-7.192701852651096,-7.931602485160352,-3.4169036771053816,1.0248963725414062,0
8.854087094095032,5.555907493769533,-2.7534642628833454,-0.723257067498556,-0.6798816062123971,1.4912575554586602,-4.5613885084280765,-5.359185459913121,1.3748617585191902,0.10026287074793505,-3.9219074559555613,-2.7552042244315995,-8.661142559790719,6.704557205423147,0.9543874774661946,-0.45563426535441603,1.7571673827784382,2.9341922567790144,-4.5773261692679075,0.21439476682891348,2.529497821180605,1.2411461552143113,0.887863035784374,4.263816735943853,0.7016786112577874,-5.167041672873062,3.539832134464459,1.4581593022201165,-0.7803261365773856,-1.084502355277066,4.321624630455969,-4.501385471254477,4.344641411004764,-3.9544347098294867,5.635422345517816,0.010163641488431973,0.01742460616899537,0.005500952868935271,3.0835196755937218,-2.8549332422472613,-1.1173088820857255,-6.890227501420323,9.456585501024328,-0.6438492975630495,0.4696933092689013,-2.166750215231894,3.082148767980907,2.813428536344235,-2.345090731094938,-4.888075642990651,0
5.235811735348463,0.6766603834495863,-0.587225131718247,2.5994731990820084,-0.9526015090754998,1.4779600534874107,0.6815978664110013,1.556764151352774,1.3129511491794135,-1.3404934413957732,-1.1368463817192975,-1.3865268819079766,-4.15622385519597,4.254821538529875,-1.5472373738657819,4.980929261399753,-6.0134621678802445,2.118826109375655,1.8882029766728303,2.9951039579463528,2.913076630041483,3.294513461145723,-3.097188076202594,-4.123490903291617,-1.4187800042131942,-0.9791686820752931,-7.736493529311397,-1.5190841358604228,0.62190516927821,-1.6715207419616631,3.164678122205142,-3.5679398061431957,1.1568466243931894,4.890082887140696,0.7859545992722367,-2.555364354119644,-0.7010704720911793,2.6687950598315173,-4.261918741203553,-3.506516512973831,-5.254276125926167,-12.896439893574916,-4.234126597000093,5.120242368406234,-3.232573102020333,-2.3772257950272317,5.132817208386145,-1.1283602183239962,-0.3716875419598446,-2.6371955171629686,0
-0.18488551702683453,1.8571187426770246,-1.1450680023263697,6.139501768293716,-7.264216131502857,-0.7754467882363063,-0.034526501944099286,-1.6643796602651013,-0.9203420679110055,1.5476559671565213,-3.972496650809845,-1.933424171493925,4.085579399584159,2.3978224467348634,-1.879690294935794,4.501529941981643,0.8612711367354691,-5.262664865519042,-9.169935481003709,-0.22006221592788855,0.7026996938061676,4.7785330256928065,4.193268880106139,2.5856084077831722,3.7530017744614947,-0.7765057811269985,-5.505777773209406,4.407108412620742,-0.9990724578003862,-7.571934505085432,2.5641383238109117,5.004759359007193,-1.790435418802667,2.4965320986008437,1.0394732134339244,-2.186097170550147,-3.641085578580817,4.441820810786087,0.963007575888762,9.480091239592456,-4.23114771139264,-0.9887667634014035,4.523909985198735,0.031803272838613665,0.6345709081222289,2.2502332818470134,3.863508511902303,-0.6422832122329301,0.4328987554153494,-3.0783314655658387,0
0.9009236932963952,2.832175987154791,-2.183071656605712,4.726652639321713,5.132534747731267,1.1461658044920562,2.6264406283963764,-3.587094123621716,0.26851465942065184,2.5257454174159744,-2.436378904979126,1.3958499736650771,1.9009573131680357,-4.3090062199879355,6.304355575481407,2.751375723060717,-0.30291973760885854,2.411406980448696,-5.4823278324608715,1.2405587287873172,0.6252804029617238,0.9228191673374377,3.8522683502064345,11.340278272034974,5.014886351462136,3.9511196690924097,-1.0977052425475813,4.9936347564196355,-0.5526700468418723,-3.705844288354815,3.7672558788289523,5.475864283400799,9.493055039935207,-5.157363816764206,-3.325851086622043,2.5473220217628527,-1.407005540796822,3.719365598345572,-3.5791229936662967,-4.5902276649850995,-0.22261077217957848,5.5110936974570235,8.196597276251083,2.6260819579497894,0.6625900896644743,-0.8491248203350393,-0.344767020711796,3.3387510801242053,-2.7990162539069434,7.605069160160426,0
